Date,SPY_AdjClose,SPY_Return,SPY_Vol_20d,QQQ_AdjClose,QQQ_Return,QQQ_Vol_20d,DIA_AdjClose,DIA_Return,DIA_Vol_20d,GLD_AdjClose,GLD_Return,GLD_Vol_20d,VIX_AdjClose,VIX_Return,VIX_Vol_20d,XLK_AdjClose,XLK_Return,XLK_Vol_20d,XLF_AdjClose,XLF_Return,XLF_Vol_20d,XLE_AdjClose,XLE_Return,XLE_Vol_20d,XLI_AdjClose,XLI_Return,XLI_Vol_20d,XLY_AdjClose,XLY_Return,XLY_Vol_20d,XLV_AdjClose,XLV_Return,XLV_Vol_20d,QQQ_to_SPY,DIA_to_SPY,XLK_to_SPY,XLF_to_SPY,XLE_to_SPY,XLI_to_SPY,XLY_to_SPY,XLV_to_SPY,GLD_to_SPY,SPY_1wChange,QQQ_1wChange,DIA_1wChange,GLD_1wChange,VIX_1wChange,Series_ID,Article_Sentiment,Bubble_Risk
2/3/2000,90.71703339,1.50641954,2.004047635,81.7059021,3.903060668,4.517091016,63.69531631,0.740761433,1.431905699,,,,22.01000023,-4.801040528,7.0640639,39.97228622,2.884629735,2.370062683,11.1930418,-0.612629192,2.319736233,13.90090942,-1.196595333,1.737494144,17.09548569,-0.057804615,1.496992332,20.92983818,0.390583474,1.995993846,21.55008316,0.899972619,2.856728815,0.900667703,0.702131826,0.440626029,0.123384125,0.15323373,0.188448465,0.230715637,0.237552777,,-1.134884319,5.9585469,-3.167461653,,4.815990254,all_etfs,-0.166666667,2
2/4/2000,90.34087372,-0.414651641,1.966994174,82.26158142,0.680096917,4.154693339,63.26291656,-0.678856429,1.433600538,,,,21.54000092,-2.135389861,7.058513016,40.43925476,1.168230743,2.229521063,11.07804394,-1.027404934,2.121620511,13.50007534,-2.883509786,1.615622594,17.16473579,0.405078323,1.461802528,20.89493752,-0.166750765,1.974201792,21.62482452,0.346826335,2.856696218,0.910568805,0.700269036,0.447629662,0.122624937,0.149434855,0.189999666,0.231289965,0.239369221,,-2.739470013,2.798309063,-4.78361847,,13.37046907,all_etfs,0,2
2/7/2000,90.20230865,-0.153380256,1.456543064,83.39931488,1.383067818,3.194948385,62.68655777,-0.911053152,1.193150045,,,,22.79000092,5.803156671,6.250532247,40.90623093,1.154759573,2.214735163,10.96304512,-1.038078727,2.096631363,13.65238667,1.128225741,1.618252091,16.86794281,-1.729085653,1.153477474,20.45283699,-2.11582602,1.647593863,21.2724247,-1.629607795,2.884495906,0.924580713,0.694955137,0.453494279,0.121538409,0.151352963,0.187001232,0.226744052,0.235830158,,-2.019335707,1.269023901,-2.988497773,,6.976736206,all_etfs,0,2
2/8/2000,91.4298172,1.360839388,1.490477143,86.89191437,4.187803572,3.26267249,63.01077271,0.517200093,1.195983545,,,,21.25,-6.757353461,6.45372943,41.27979279,0.913215055,2.069409927,11.0857048,1.118846834,2.077437132,13.53214073,-0.88076859,1.619152213,16.93719101,0.410531386,1.166071116,20.91821289,2.275361117,1.762148382,21.50736237,1.104423549,1.705411435,0.950367364,0.689170936,0.451491582,0.121248244,0.148005773,0.185248003,0.228789836,0.235233571,,-2.241275766,-2.101149898,-1.715218452,,7.858823888,all_etfs,0.468181818,2
2/9/2000,89.50935364,-2.100478401,1.539769329,83.82266235,-3.532264235,3.157728831,61.62375259,-2.201242822,1.267629229,,,,22.89999962,7.764704087,6.636666308,40.76613617,-1.244329444,1.973704077,10.82504845,-2.35128358,2.112310547,13.08319759,-3.317606187,1.753893593,16.75911713,-1.051377899,1.15884143,20.56918526,-1.668534666,1.785372008,21.1229229,-1.787478454,1.649080656,0.93646819,0.688461597,0.455439957,0.120937623,0.146165703,0.187233138,0.229799283,0.235985649,,-1.614697025,1.010038952,-1.023164301,,2.663758168,all_etfs,0,2
2/10/2000,89.6875,0.199025415,1.526387661,86.5743866,3.282792703,3.13620113,61.6777916,0.087691838,1.263834462,,,,23.06999969,0.742358424,6.631451602,41.73506927,2.376808784,2.017437458,10.52605438,-2.762057517,2.142555399,13.35577297,2.083400304,1.841637806,16.47221947,-1.711890054,1.182191922,20.38303185,-0.90501111,1.788279113,20.94137955,-0.859461312,1.620023147,0.965289328,0.687696631,0.465338751,0.117363673,0.148914542,0.183662377,0.227267254,0.233492734,,-2.317898315,-0.122229803,-2.07366031,,0.433465032,all_etfs,0,2
2/11/2000,87.86601257,-2.030926748,1.550948276,84.56351471,-2.322709945,2.970854114,60.23666,-2.336548626,1.323820538,,,,24.42000008,5.851757258,6.625420731,40.62604523,-2.657295332,2.129500621,10.54905415,0.218503179,2.003169736,13.19544125,-1.200467591,1.786150307,16.12595177,-2.102131415,1.093342455,20.09218407,-1.426911269,1.785586421,20.95205498,0.050977684,1.448521466,0.962414388,0.68555131,0.462363592,0.120058414,0.150176853,0.18352889,0.22866844,0.238454601,,-2.433528695,-1.439329753,-2.032388854,,6.470106137,all_etfs,0,2
2/14/2000,88.38082123,0.58590192,1.519138932,84.45767212,-0.125163424,2.941658646,60.81317139,0.957077273,1.293477803,,,,24.37999916,-0.163803912,6.180955214,40.64939117,0.057465469,2.07578092,10.64105606,0.872134257,1.92288243,13.40386868,1.579541186,1.842082059,16.38316917,1.595052565,1.205419937,20.19688034,0.521079607,1.800711623,20.56761551,-1.834853282,1.485444394,0.955610855,0.688081085,0.459934527,0.120400059,0.151660377,0.185370185,0.228521076,0.232715823,,-3.248263526,-1.002498998,-2.427334465,,6.070555786,all_etfs,0,2
2/15/2000,89.38062286,1.131242754,1.543773481,85.066185,0.720494495,2.942490161,61.93000031,1.836491821,1.373192793,,,,22.92000008,-5.988511627,6.073832578,40.76613617,0.287199861,2.074215086,10.65638256,0.144031756,1.804225855,13.96503925,4.186631424,2.078462618,16.67007637,1.751231358,1.309435277,20.24342728,0.230465969,1.808192934,20.40744019,-0.778774396,1.445803296,0.951729606,0.692879489,0.456095906,0.119224752,0.156242358,0.186506603,0.226485637,0.228320631,,-3.200780996,3.763683548,-4.711098742,,4.232108683,all_etfs,0.041666667,2
2/16/2000,88.06404877,-1.472997227,1.552993192,84.66930389,-0.466555663,2.913761636,60.99324036,-1.512610922,1.395769526,,,,23.51000023,2.574171687,6.09088874,40.55598831,-0.515496138,2.079535578,10.43405724,-2.086311408,1.848098051,14.02917385,0.45925111,2.083207865,16.63050079,-0.237404892,1.310079199,19.45230293,-3.908055356,1.962647396,19.83076668,-2.825800308,1.414208018,0.96145141,0.69260091,0.460528319,0.118482597,0.159306483,0.188845517,0.220888129,0.225185725,,-3.732063062,6.500050686,-3.484192769,,3.700548377,all_etfs,0,2
2/17/2000,87.60863495,-0.517139315,1.525920468,86.46856689,2.125047588,2.92783407,60.39880371,-0.974594303,1.375791342,,,,23.17000008,-1.446193744,6.107035302,41.46657562,2.245259822,2.131683322,10.30372715,-1.249083485,1.828636567,14.01314259,-0.114270915,2.08292186,16.69975281,0.416415687,1.323757769,18.89385986,-2.870832679,2.019482693,19.82009506,-0.053813429,1.416486837,0.986986807,0.689416103,0.473316079,0.117610863,0.159951614,0.190617658,0.215662073,0.226234492,,-3.581874101,1.897162845,-5.818899092,,8.76133224,all_etfs,0,2
2/18/2000,85.72776794,-2.146896828,1.585749765,83.34636688,-3.610791903,3.052663292,59.01241684,-2.295387965,1.438682016,,,,26,12.21406955,6.528696089,40.06568146,-3.378369552,2.277128662,9.935735703,-3.571440141,1.957642549,13.60429096,-2.917629797,2.050855449,16.33370781,-2.191918661,1.371005584,18.61463928,-1.477837684,2.003245823,19.27546692,-2.747858381,1.501777509,0.972221357,0.688369921,0.467359438,0.115898687,0.158691767,0.190529955,0.217136638,0.224845081,,0.60053344,5.650803822,-2.063006703,,-5.076921903,all_etfs,-0.05,2
2/22/2000,85.50997925,-0.254046853,1.470686001,83.6109848,0.317491847,2.820476092,59.33703232,0.550079959,1.373383967,,,,25.86000061,-0.538459191,5.59981986,39.97228622,-0.233105315,2.143734068,10.02773666,0.925960231,1.954528026,13.48403931,-0.883924461,1.921270186,16.60083008,1.635404966,1.323317727,18.6611805,0.250024797,1.880321032,19.13664436,-0.720203335,1.394828102,0.977792131,0.693919386,0.46745756,0.117269782,0.157689657,0.194139096,0.21823395,0.223794281,,1.829172542,8.101224749,-1.215801094,,-9.628769189,all_etfs,-0.19047619,2
2/23/2000,86.51974487,1.1808746,1.47286116,88.26780701,5.569629655,3.041169002,59.01241684,-0.547070633,1.365906244,,,,23.88999939,-7.617947309,5.79273532,41.18638992,3.037363667,2.195822641,9.989401817,-0.382288125,1.926412026,13.13130474,-2.615941393,1.988894372,16.47221947,-0.774723977,1.326878099,18.60301018,-0.311718321,1.862576052,19.43565178,1.56248614,1.445883052,1.020204199,0.68206878,0.476034574,0.115458059,0.151772347,0.190386824,0.215014621,0.224638339,,1.372951159,3.237391479,-0.611347914,,-9.418166838,all_etfs,0,2
2/24/2000,84.77744293,-2.013762227,1.52391155,90.17285156,2.158255224,2.852281858,58.86811829,-0.244522359,1.361646044,,,,24.37999916,2.051066487,5.804678486,41.70005798,1.247179132,2.044625492,9.782406807,-2.072146202,1.692566388,12.98700333,-1.098911474,1.977664696,16.32381058,-0.900964743,1.310938371,18.00966454,-3.189514151,1.926229257,19.28614426,-0.769243678,1.44760969,1.063642031,0.694384216,0.491876808,0.115389265,0.153189373,0.192548985,0.212434628,0.22749146,,3.526411073,-1.28374866,-0.30640379,,-13.61771866,all_etfs,0.4,2
2/25/2000,84.47060394,-0.361934707,1.523732572,88.10901642,-2.28875444,2.937121582,56.88425827,-3.370007525,1.511970599,,,,25.20000076,3.363419321,5.828778086,41.30314255,-0.951834254,2.043763543,9.721075058,-0.626959706,1.639994745,12.7304697,-1.975310364,1.97486793,16.03691101,-1.757552658,1.330323455,18.07947731,0.387640617,1.940403086,18.68813133,-3.100738625,1.562931742,1.04307312,0.67342076,0.488964689,0.115082343,0.150708875,0.189851975,0.21403277,0.221238282,,5.847838969,6.726783492,5.390036003,,-23.76984721,all_etfs,-0.166666667,2
2/28/2000,86.24259186,2.097756891,1.44994039,88.05610657,-0.060050439,2.615158592,57.79498672,1.601020181,1.489968104,,,,24.68000031,-2.063493818,5.292928734,40.81281662,-1.187139519,1.858038539,10.03539848,3.23342247,1.741591945,13.11526966,3.022668968,2.107566743,16.08637619,0.308445806,1.233299994,18.73098564,3.603579463,2.011009105,19.01917076,1.771388604,1.609834605,1.021028064,0.670144362,0.473232723,0.116362441,0.152074159,0.18652473,0.217189503,0.220531067,,2.662971452,7.632201177,1.575916849,,-12.88492814,all_etfs,-0.051851852,2
2/29/2000,87.07410431,0.96415522,1.32631211,90.3844986,2.644214149,2.53042635,58.61561203,1.419890118,1.451487834,,,,23.37000084,-5.307939424,5.328535009,41.74674225,2.288314569,1.790657779,10.10439682,0.687549547,1.593499369,13.41991329,2.322816372,2.106357968,16.26444435,1.106950123,1.25401827,19.12655449,2.111842138,2.071715679,19.23275566,1.122997961,1.645436602,1.038018126,0.673169279,0.479439238,0.116043649,0.154120601,0.186788535,0.219658355,0.220878019,,-0.284237846,3.278720628,-3.507721175,,4.022244728,all_etfs,0.025,2
3/1/2000,87.70761871,0.727557762,1.316755071,91.12538147,0.81970126,2.495576392,58.65164566,0.061474459,1.43333367,,,,21.63999939,-7.402658911,5.416795647,42.16703796,1.006774883,1.756049708,10.2423954,1.365728043,1.633420709,13.75660706,2.508911618,2.191292528,16.17541504,-0.547386128,1.25194876,18.9054985,-1.155754345,1.865359382,19.39294052,0.832875242,1.624484873,1.038967684,0.668717798,0.480768245,0.116778856,0.156846204,0.184424287,0.215551383,0.221108962,,-1.128634771,3.368180438,-3.10574636,,10.07393885,all_etfs,0,0
3/2/2000,87.76704407,0.067753925,1.316621283,89.01525879,-2.315625621,2.591568585,58.68774414,0.061547259,1.436381863,,,,21.05999947,-2.680221534,5.438381039,42.58728409,0.996622349,1.759233178,10.18106461,-0.598793474,1.629382494,14.01314259,1.864816877,2.228765647,16.23476982,0.366944415,1.258085798,18.88222694,-0.123094139,1.866840916,19.30750084,-0.440571052,1.484118034,1.014221907,0.668676321,0.485230926,0.116000997,0.159662921,0.184975693,0.215140286,0.219985771,,1.691849356,9.385452193,-1.336800861,,5.460587121,all_etfs,0,0
3/3/2000,89.41030884,1.87230274,1.342151473,94.03591919,5.640224461,2.731543437,59.95034027,2.151379558,1.525260584,,,,19.20999908,-8.784427485,5.678501118,43.76639175,2.768684811,1.751046079,10.27305794,0.903572814,1.658420106,13.78868103,-1.601793132,2.242051594,16.67997169,2.742274012,1.42563177,19.23125267,1.848435184,1.929914597,19.57447433,1.382744964,1.511634569,1.051734642,0.670508144,0.48950051,0.114897914,0.154218023,0.186555353,0.215089881,0.218928607,,-0.708555917,3.095077221,-4.151709681,,10.56741688,all_etfs,0,0
3/6/2000,88.53920746,-0.974273986,1.355613887,94.77672577,0.787791076,2.731524567,58.70578766,-2.075972558,1.575118229,,,,21.5,11.92087988,6.304218537,43.69631958,-0.160104983,1.748318768,10.17339706,-0.970118868,1.65735551,13.70850372,-0.581471911,2.144079753,16.6107235,-0.415157776,1.421727022,18.7775135,-2.359384352,1.977387873,19.1900444,-1.963934893,1.534163217,1.070449222,0.663048488,0.493525082,0.114902735,0.154829754,0.187608676,0.212081337,0.216740639,,-0.827383964,-0.390844893,-2.058336371,,6.279071542,all_etfs,0.25,0
3/7/2000,86.82660675,-1.934285112,1.416965574,93.3479538,-1.507513539,2.772196888,56.55953979,-3.655939132,1.736828338,,,,24.30999947,13.06976496,6.832791559,42.49391174,-2.751737099,1.87359497,9.86674118,-3.014291901,1.752811739,14.65446758,6.900562444,2.624653002,15.94786739,-3.99053119,1.628460399,18.25398827,-2.788043464,2.011463915,18.83762741,-1.836457409,1.542257426,1.075107704,0.651407926,0.489411176,0.1136373,0.168778536,0.183674889,0.210234961,0.216956854,,-0.307841361,-2.607724549,0.478318099,,0.411354931,all_etfs,0,0
3/8/2000,86.71772003,-0.125407088,1.370046335,94.19464874,0.907031072,2.642846111,56.83007431,0.478318099,1.735652949,,,,23.81999969,-2.01563053,6.64596788,43.24105835,1.758243889,1.899698806,9.751746178,-1.165481091,1.715054155,14.4139719,-1.641108286,2.649373141,16.11605644,1.054617803,1.648814029,18.47503471,1.210948778,1.945846271,18.74152184,-0.510178769,1.490016146,1.086221463,0.655345577,0.49864155,0.112453904,0.166217146,0.18584502,0.213047976,0.216121017,,2.146105163,-7.528080723,3.205294683,,-6.213264321,all_etfs,0.15,0
3/9/2000,89.25193024,2.922367198,1.47067361,97.36974335,3.370780237,2.54615544,57.90320587,1.888316308,1.765377333,,,,22.20999908,-6.759028677,6.635748041,44.54855728,3.023744057,1.961767742,9.805408478,0.550284012,1.683775511,14.43000221,0.111213701,2.506717579,16.28424072,1.043582101,1.660735387,18.84732056,2.015075201,2.012671114,19.17936516,2.336220754,1.608609128,1.090953922,0.648761385,0.499132704,0.109862145,0.1616772,0.182452533,0.211169893,0.2148902,,3.881999882,-5.434788485,6.432040418,,-6.483560045,all_etfs,0,0
3/10/2000,88.7767868,-0.53236208,1.474444364,96.9464035,-0.434775557,2.489061795,57.46137619,-0.763048738,1.765895723,,,,21.23999977,-4.36739916,6.705725203,44.64193726,0.209613914,1.909650239,9.8360672,0.312671542,1.60286031,14.23760509,-1.333313154,2.511017301,16.32381058,0.242994779,1.619781951,18.59137917,-1.357972292,2.020984694,19.01917076,-0.83524348,1.60830891,1.092024244,0.647256769,0.50285597,0.110795486,0.160375314,0.183874762,0.209417122,0.214235854,,5.128250742,-3.220558121,6.749230158,,5.320155745,all_etfs,0.089393939,0
3/13/2000,87.80664825,-1.092784031,1.421778378,94.40629578,-2.620115482,2.508233932,57.49742508,0.062735861,1.703407665,,,,22.85000038,7.58004062,6.798373773,43.9881897,-1.464424706,1.827491529,9.935735703,1.013296278,1.626749281,14.02917385,-1.463948765,2.520252028,16.07648849,-1.515100174,1.585259451,18.44013214,-0.813533107,2.009835202,18.88033867,-0.729958703,1.604523911,1.075161137,0.654818584,0.500966505,0.113154709,0.159773481,0.18308965,0.210008382,0.215021744,,5.747201341,-3.41929245,7.373383698,,0.481394753,all_etfs,0.077777778,0
