Date,SPY_AdjClose,SPY_Return,SPY_Vol_20d,QQQ_AdjClose,QQQ_Return,QQQ_Vol_20d,DIA_AdjClose,DIA_Return,DIA_Vol_20d,GLD_AdjClose,GLD_Return,GLD_Vol_20d,VIX_AdjClose,VIX_Return,VIX_Vol_20d,XLK_AdjClose,XLK_Return,XLK_Vol_20d,XLF_AdjClose,XLF_Return,XLF_Vol_20d,XLE_AdjClose,XLE_Return,XLE_Vol_20d,XLI_AdjClose,XLI_Return,XLI_Vol_20d,XLY_AdjClose,XLY_Return,XLY_Vol_20d,XLV_AdjClose,XLV_Return,XLV_Vol_20d,QQQ_to_SPY,DIA_to_SPY,XLK_to_SPY,XLF_to_SPY,XLE_to_SPY,XLI_to_SPY,XLY_to_SPY,XLV_to_SPY,GLD_to_SPY,SPY_1wChange,QQQ_1wChange,DIA_1wChange,GLD_1wChange,VIX_1wChange,Series_ID,Article_Sentiment,Bubble_Risk
2007-02-06,102.4540634,0.027627252,0.462288086,37.92305756,-0.135954023,0.860164137,83.55083466,-0.023599202,0.409479593,64.79000092,0.746389947,0.990346014,10.64999962,0.947861858,4.857461527,18.47190285,-0.12665931,0.763991468,21.15716362,0.454754075,0.541117945,33.54823303,-0.307382438,1.408312198,25.32556725,0.027594825,0.592127018,31.27533531,0.353689087,0.599324873,25.13442802,-0.288065398,0.489696008,0.370146935,0.815495568,0.180294487,0.2065039,0.327446584,0.247189486,0.305262029,0.245323877,0.632380979,-0.158777451,-0.453924446,-0.015815654,1.620613378,-2.910793212,all_etfs,0.082961911,1
2007-02-07,102.6803284,0.220845271,0.459838366,38.26735306,0.907879069,0.876681588,83.64318848,0.110536084,0.407733326,64.62999725,-0.246957339,0.996965659,10.31999969,-3.098590944,4.892437662,18.55778503,0.464934163,0.7701499,21.23604202,0.372821254,0.539610475,33.34716034,-0.599354048,1.39897726,25.30461121,-0.082746575,0.592667654,31.42492676,0.478304851,0.597282702,25.17072487,0.144410863,0.486147892,0.372684366,0.814597984,0.180733596,0.206817044,0.324766787,0.246440692,0.306046224,0.245136778,0.629429203,0.275483567,0.314876345,0.544161966,2.692256796,-0.872094528,all_etfs,0.088037518,1
2007-02-08,102.5459747,-0.130846521,0.461586853,38.25873184,-0.022528906,0.835003492,83.43205261,-0.252424457,0.413302156,65.51999664,1.377068587,1.008643402,10.43999958,1.162789623,4.85131999,18.58119965,0.126171371,0.762583441,21.16842842,-0.318390789,0.547494781,33.68613052,1.016488903,1.310950531,25.13005257,-0.689829368,0.620770222,31.36194801,-0.200410155,0.597389712,25.14896393,-0.086453373,0.488780183,0.373088578,0.813606315,0.181198723,0.206428663,0.328497833,0.245061326,0.305833048,0.245245745,0.638932896,0.537872968,0.922417593,1.027954006,1.358374641,-2.107273201,all_etfs,0.122975406,1
2007-02-09,101.7822876,-0.744726583,0.493688502,37.76810837,-1.282383003,0.842564641,83.04280853,-0.466540217,0.421471337,66.12000275,0.915760278,1.01187305,11.10000038,6.321847008,4.928087685,18.3782196,-1.092394707,0.763641698,20.94305229,-1.064680498,0.592990075,33.54823303,-0.409359844,1.305260429,25.0322876,-0.38903607,0.606879015,31.07059669,-0.928996242,0.597635123,25.07636261,-0.288685127,0.440610458,0.371067592,0.815886639,0.180564026,0.20576323,0.329607772,0.245939526,0.305265262,0.246372559,0.649621897,1.24356036,1.89154627,1.525294437,0.362973161,-9.729728708,all_etfs,0.023839749,1
2007-02-12,101.435791,-0.340429155,0.472866799,37.62179947,-0.387387416,0.830409293,82.85152435,-0.230344064,0.408593135,65.66999817,-0.680587657,0.911208149,11.60999966,4.594587907,4.743485965,18.30014992,-0.424794613,0.762928821,20.89234734,-0.242108721,0.595725753,33.0828476,-1.387212962,1.258805419,25.07418251,0.1673635,0.605150488,30.92099571,-0.481487318,0.605795054,24.96746445,-0.434266183,0.443000556,0.37089275,0.816787877,0.180411172,0.205966229,0.326145705,0.247192655,0.30483319,0.24614058,0.647404605,1.805512767,3.065655181,1.831573509,-0.548196468,-11.80017163,all_etfs,0.103976051,1
2007-02-13,102.2913895,0.843487729,0.505252122,37.75091553,0.343194797,0.838274877,83.53762054,0.828103281,0.448573956,65.83999634,0.258867327,0.900275198,10.34000015,-10.93884187,5.258627377,18.37041855,0.383978444,0.770751143,21.04447937,0.728171095,0.614653517,33.56546783,1.45882315,1.254238197,25.2766819,0.807601163,0.61963445,31.18871689,0.86582327,0.631590047,25.0690937,0.407046768,0.449126509,0.36905272,0.816663269,0.1795891,0.205730702,0.328135809,0.247104688,0.304900706,0.245075307,0.643651403,0.91248676,3.032353103,0.765755847,2.293442011,-1.353968484,all_etfs,0.123035714,1
2007-02-14,102.9631958,0.656757464,0.522483757,38.3878479,1.687197156,0.917585351,84.0983429,0.671221358,0.470183858,66.37000275,0.804991553,0.889836212,10.22999954,-1.063835674,5.254699446,18.62804222,1.402383249,0.784784035,21.24730873,0.963812682,0.643638824,33.57122803,0.017161068,1.241755548,25.64674759,1.464059605,0.694572228,31.35406494,0.530153432,0.641380953,25.1997757,0.52128726,0.445352519,0.372830773,0.81678062,0.180919425,0.206358287,0.326050758,0.249086554,0.304517208,0.244745469,0.644599288,0.178524958,1.838580467,-0.361899885,1.175227885,-0.488751117,all_etfs,0.114853295,1
2007-02-15,103.0975418,0.130479641,0.512755151,38.61163712,0.582968901,0.81998138,84.28969574,0.227534619,0.467142717,66.41000366,0.06026957,0.866524732,10.22000027,-0.09774463,5.221721494,18.69831657,0.377250342,0.735920319,21.28112602,0.159160351,0.632728605,33.31842422,-0.753037102,1.24235701,25.70261383,0.217829732,0.681259213,31.45641327,0.326427619,0.633850435,25.31594276,0.460984534,0.452361624,0.374515594,0.817572313,0.1813653,0.206417395,0.323173799,0.249303847,0.305113126,0.245553311,0.644147305,-0.34290913,0.891629154,-0.886041199,1.972590704,3.522501441,all_etfs,0.075988733,1
2007-02-16,103.0480118,-0.048041911,0.513609733,38.48250961,-0.334426386,0.824895978,84.30945587,0.023443117,0.46740414,66.36000061,-0.075294457,0.846211092,10.02000046,-1.956945245,5.156485628,18.65927696,-0.208786773,0.738795022,21.27548218,-0.026520423,0.632218881,33.3241539,0.017196718,1.097500141,25.59787369,-0.407507748,0.691681855,31.41704369,-0.125155983,0.634812775,25.21429253,-0.401526576,0.462599019,0.373442524,0.818157036,0.181073624,0.206461841,0.323384734,0.248407254,0.304877728,0.244684901,0.643971674,-0.384260888,0.738127504,-0.964136909,2.62205824,11.27743622,all_etfs,0.005449229,1
2007-02-20,103.2672272,0.212731317,0.504843774,38.77515411,0.760461061,0.792028235,84.36901093,0.070638641,0.435128529,65.30999756,-1.582283065,0.930377335,10.23999977,2.195601829,5.11500026,18.66708374,0.041838588,0.712328023,21.38817787,0.529697485,0.637282324,32.95070267,-1.12066231,1.118479298,25.63977623,0.163695402,0.627049578,31.64539146,0.726827707,0.632045137,25.22881508,0.05759651,0.439356655,0.375483638,0.816996962,0.180764839,0.207114866,0.319081896,0.248285704,0.306441766,0.244306115,0.632436828,-4.478220955,-4.128730543,-4.747036533,0.15312526,78.80859253,all_etfs,0.088732323,1
